step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
1295,1776032958.1831007,0.145,8072,55664,0.546505,-2.348,-1.297,1.196,17,2.327,271,0,0,
1296,1776032960.1997523,0.145,8072,55664,0.546505,-2.221,-1.065,1.258,17,2.119,271,0,0,
1297,1776032962.213737,0.145,8072,55664,0.546505,-2.404,-0.923,1.231,17,2.248,271,0,0,
1298,1776032964.2263384,0.145,8072,55664,0.546505,-2.424,-0.83,1.231,17,2.244,271,0,0,
1299,1776032966.2376926,0.145,8072,55664,0.546505,-2.388,-0.372,1.281,17,2.147,271,0,0,
1300,1776032968.2503018,0.145,8072,55664,0.546505,-2.501,-0.14,1.227,17,2.266,271,0,0,
1301,1776032970.262115,0.145,8072,55664,0.546505,-2.305,-0.035,1.204,17,2.081,271,0,0,
1302,1776032972.2745318,0.145,8072,55664,0.546505,-2.149,0.27,1.171,17,1.993,271,0,0,
1303,1776032974.2869184,0.145,8072,55664,0.546505,-2.413,0.262,1.231,17,2.245,271,0,0,
1304,1776032976.302784,0.145,8072,55664,0.546505,-2.737,0.115,1.236,17,2.531,271,0,0,
1305,1776032978.3144925,0.145,8072,55664,0.546505,-2.949,0.115,1.256,17,2.74,271,0,0,
1306,1776032980.3304176,0.145,8072,55664,0.546505,-2.799,-0.209,1.221,17,2.559,271,0,0,
1307,1776032982.3405943,0.145,8072,55664,0.546505,-2.946,-0.303,1.199,17,2.704,271,0,0,
1308,1776032984.3528745,0.145,8072,55664,0.546505,-3.381,-0.402,1.238,17,3.141,271,0,0,
1309,1776032986.3630662,0.145,8072,55664,0.546505,-3.371,-0.287,1.236,17,3.13,271,0,0,
1310,1776032988.3754745,0.145,8072,55664,0.546505,-3.723,-0.308,1.21,17,3.482,271,0,0,
1311,1776032990.3910437,0.145,8072,55664,0.546505,-3.641,-0.667,1.265,17,3.418,271,0,0,
1312,1776032992.4011848,0.145,8072,55664,0.546505,-3.261,-0.863,1.256,17,3.07,271,0,0,
1313,1776032994.4106727,0.145,8072,55664,0.546505,-3.231,-1.218,1.241,17,3.125,271,0,0,
1314,1776032996.420182,0.145,8072,55664,0.546505,-3.683,-1.411,1.244,17,3.614,271,0,0,
1315,1776032998.4331365,0.145,8072,55664,0.546505,-4.006,-1.385,1.216,17,3.915,271,0,0,
1316,1776033000.4441493,0.145,8072,55664,0.546505,-3.846,-1.426,1.225,17,3.774,271,0,0,
1317,1776033002.4557195,0.145,8072,55664,0.546505,-4.016,-1.121,1.189,17,3.861,271,0,0,
1318,1776033004.4682882,0.145,8072,55664,0.546505,-3.951,-1.372,1.281,17,3.859,271,0,0,
1319,1776033006.4819994,0.145,8072,55664,0.546505,-3.646,-1.457,1.274,17,3.593,271,0,0,
1320,1776033008.494038,0.145,8072,55664,0.546505,-3.429,-1.151,1.237,17,3.296,271,0,0,
1321,1776033010.5042048,0.145,8072,55664,0.546505,-3.302,-0.974,1.222,17,3.132,271,0,0,
1322,1776033012.519463,0.145,8072,55664,0.546505,-3.197,-0.953,1.319,17,3.025,271,0,0,
1323,1776033014.5305846,0.145,8072,55664,0.546505,-3.23,-0.695,1.296,17,3.013,271,0,0,
1324,1776033016.540861,0.145,8072,55664,0.546505,-3.05,-0.781,1.304,17,2.848,271,0,0,
1325,1776033018.5535529,0.145,8072,55664,0.546505,-3.199,-1.062,1.273,17,3.052,271,0,0,
1326,1776033020.564403,0.145,8072,55664,0.546505,-3.212,-1.197,1.294,17,3.101,271,0,0,
1327,1776033022.5741212,0.145,8072,55664,0.546505,-3.242,-0.904,1.306,17,3.059,271,0,0,
1328,1776033024.5866988,0.145,8072,55664,0.546505,-3.057,-1.043,1.339,17,2.909,271,0,0,
1329,1776033026.598173,0.145,8072,55664,0.546505,-3.119,-0.873,1.401,17,2.932,271,0,0,
1330,1776033028.8110309,0.145,8072,55664,0.546505,-3.15,-0.388,1.361,17,2.91,271,0,0,
1331,1776033030.8280916,0.145,8072,55664,0.546505,-2.995,-0.208,1.334,17,2.755,271,0,0,
1332,1776033032.841182,0.145,8072,55664,0.546505,-3.002,0.045,1.397,17,2.783,271,0,0,
1333,1776033034.8518064,0.145,8072,55664,0.546505,-2.693,-0.097,1.357,17,2.461,271,0,0,
1334,1776033036.8675487,0.145,8072,55664,0.546505,-2.645,-0.255,1.418,17,2.404,271,0,0,
1335,1776033040.8871949,0.145,8072,55664,0.546505,-2.593,-0.232,1.414,17,2.353,271,0,0,
1336,1776033044.9060779,0.145,8072,55664,0.546505,-2.375,-0.347,1.445,17,2.133,271,0,0,
1337,1776033048.9300542,0.145,8072,55664,0.546505,-2.58,-0.232,1.38,17,2.339,271,0,0,
1338,1776033050.942786,0.145,8072,55664,0.546505,-2.4,-0.058,1.404,17,2.173,271,0,0,
1339,1776033053.1550562,0.145,8072,55664,0.546505,-2.568,-0.084,1.418,17,2.338,271,0,0,
1340,1776033056.3718238,0.145,8072,55664,0.546505,-2.719,-0.288,1.457,17,2.477,271,0,0,
1341,1776033060.389123,0.145,8072,55664,0.546505,-2.653,-0.55,1.452,17,2.423,271,0,0,
1342,1776033064.4123194,0.145,8072,55664,0.546505,-2.532,-0.446,1.458,17,2.295,271,0,0,
1343,1776033068.4277995,0.145,8072,55664,0.546505,-2.542,-0.614,1.496,17,2.32,271,0,0,
1344,1776033072.445713,0.145,8072,55664,0.546505,-2.361,-0.647,1.514,17,2.146,271,0,0,
1345,1776033076.4638865,0.145,8072,55664,0.546505,-2.298,-0.573,1.586,17,2.074,271,0,0,
1346,1776033080.4809098,0.145,8072,55664,0.546505,-2.732,-0.513,1.601,17,2.499,271,0,0,
1347,1776033084.4974275,0.145,8072,55664,0.546505,-2.856,-0.647,1.624,17,2.636,271,0,0,
1348,1776033088.5145757,0.145,8072,55664,0.546505,-3.099,-1.05,1.61,17,2.952,271,0,0,
1349,1776033092.5335894,0.145,8072,55664,0.546505,-2.848,-0.827,1.583,17,2.658,271,0,0,
1350,1776033096.5499942,0.145,8072,55664,0.546505,-2.915,-0.846,1.548,17,2.727,271,0,0,
1351,1776033100.5661364,0.145,8072,55664,0.546505,-3.047,-0.83,1.475,17,2.854,271,0,0,
1352,1776033104.5839918,0.145,8072,55664,0.546505,-2.882,-0.698,1.425,17,2.669,271,0,0,
1353,1776033107.0045328,0.145,8072,55664,0.546505,-2.547,-1.015,1.335,17,2.412,271,0,0,
1354,1776033109.0172167,0.145,8072,55664,0.546505,-2.835,-1.393,1.299,17,2.811,271,0,0,
1355,1776033111.031531,0.145,8072,55664,0.546505,-2.599,-1.655,1.264,17,2.715,271,0,0,
1356,1776033113.0432935,0.145,8072,55664,0.546505,-2.703,-1.7,1.253,17,2.828,271,0,0,
1357,1776033115.0589666,0.145,8072,55664,0.546505,-2.989,-1.532,1.3,17,3.007,271,0,0,
1358,1776033117.0782552,0.145,8072,55664,0.546505,-2.946,-1.358,1.257,17,2.901,271,0,0,
1359,1776033119.0915337,0.145,8072,55664,0.546505,-2.615,-1.296,1.246,17,2.571,271,0,0,
1360,1776033121.1036413,0.145,8072,55664,0.546505,-2.507,-1.274,1.333,17,2.463,271,0,0,
1361,1776033123.1145089,0.145,8072,55664,0.546505,-2.514,-1.666,1.372,17,2.647,271,0,0,
1362,1776033125.1293056,0.145,8072,55664,0.546505,-2.833,-1.742,1.361,17,2.962,271,0,0,
1363,1776033127.142146,0.145,8072,55664,0.546505,-2.956,-1.716,1.419,17,3.058,271,0,0,
1364,1776033131.1626918,0.145,8072,55664,0.546505,-3.191,-2.117,1.422,17,3.46,271,0,0,
1365,1776033134.580252,0.145,8072,55664,0.546505,-3.487,-2.193,1.371,17,3.753,271,0,0,
1366,1776033136.5915008,0.145,8072,55664,0.546505,-3.39,-1.928,1.391,17,3.54,271,0,0,
1367,1776033138.605849,0.145,8072,55664,0.546505,-3.171,-2.149,1.383,17,3.459,271,0,0,
1368,1776033140.6175637,0.145,8072,55664,0.546505,-3.018,-2.069,1.306,17,3.287,271,0,0,
1369,1776033142.6296318,0.145,8072,55664,0.546505,-2.605,-1.88,1.338,17,2.838,271,0,0,
1370,1776033144.6426153,0.145,8072,55664,0.546505,-2.447,-1.648,1.322,17,2.58,271,0,0,
1371,1776033146.6561413,0.145,8072,55664,0.546505,-2.333,-1.778,1.353,17,2.556,271,0,0,
1372,1776033148.6678493,0.145,8072,55664,0.546505,-2.303,-1.908,1.307,17,2.609,271,0,0,
1373,1776033150.678845,0.145,8072,55664,0.546505,-2.495,-1.886,1.321,17,2.751,271,0,0,
1374,1776033152.6902747,0.145,8072,55664,0.546505,-2.54,-1.747,1.293,17,2.711,271,0,0,
1375,1776033154.7018251,0.145,8072,55664,0.546505,-2.528,-2.065,1.296,17,2.883,271,0,0,
1376,1776033156.7136226,0.145,8072,55664,0.546505,-2.31,-2.463,1.3,17,2.94,271,0,0,
1377,1776033158.727153,0.145,8072,55664,0.546505,-2.743,-2.374,1.249,17,3.244,271,0,0,
1378,1776033160.73745,0.145,8072,55664,0.546505,-2.938,-2.682,1.267,17,3.577,271,0,0,
1379,1776033162.7496097,0.145,8072,55664,0.546505,-3.248,-3.049,1.235,17,4.042,271,0,0,
1380,1776033164.75912,0.145,8072,55664,0.546505,-3.107,-3.003,1.252,17,3.901,271,0,0,
1381,1776033166.7723734,0.145,8072,55664,0.546505,-3.146,-3.091,1.266,17,3.985,271,0,0,
1382,1776033168.7839785,0.145,8072,55664,0.546505,-3.157,-3.585,1.293,17,4.312,271,0,0,
1383,1776033170.7948194,0.145,8072,55664,0.546505,-3.187,-3.091,1.243,17,4.018,271,0,0,
1384,1776033172.8080652,0.145,8072,55664,0.546505,-3.439,-3.265,1.232,17,4.324,271,0,0,
1385,1776033174.8211055,0.145,8072,55664,0.546505,-3.41,-3.521,1.26,17,4.46,271,0,0,
1386,1776033176.832891,0.145,8072,55664,0.546505,-3.321,-3.671,1.238,17,4.491,271,0,0,
1387,1776033178.8459651,0.145,8072,55664,0.546505,-3.112,-3.536,1.193,17,4.245,271,0,0,
1388,1776033180.8586586,0.145,8072,55664,0.546505,-2.761,-3.598,1.201,17,4.038,271,0,0,
1389,1776033182.871455,0.145,8072,55664,0.546505,-2.989,-3.867,1.19,17,4.39,271,0,0,
1390,1776033184.8841708,0.145,8072,55664,0.546505,-2.522,-3.797,1.176,17,4.03,271,0,0,
1391,1776033186.9015648,0.145,8072,55664,0.546505,-2.279,-3.404,1.171,17,3.572,271,0,0,
1392,1776033188.9153962,0.145,8072,55664,0.546505,-2.124,-2.927,1.123,17,3.113,271,0,0,
1393,1776033190.9290762,0.145,8072,55664,0.546505,-1.971,-2.725,1.115,17,2.861,271,0,0,
1394,1776033192.9436772,0.145,8072,55664,0.546505,-2.178,-2.89,1.142,17,3.124,271,0,0,
1395,1776033194.9584072,0.145,8072,55664,0.546505,-2.331,-3.009,1.164,17,3.316,271,0,0,
1396,1776033196.971983,0.145,8072,55664,0.546505,-2.623,-3.199,1.185,17,3.658,271,0,0,
1397,1776033198.9853313,0.145,8072,55664,0.546505,-2.817,-3.495,1.137,17,4.004,271,0,0,
1398,1776033200.9955044,0.145,8072,55664,0.546505,-2.899,-3.165,1.207,17,3.84,271,0,0,
1399,1776033203.0089054,0.145,8072,55664,0.546505,-2.841,-3.502,1.13,17,4.025,271,0,0,
1400,1776033205.0223007,0.145,8072,55664,0.546505,-2.563,-3.459,1.125,17,3.801,271,0,0,
1401,1776033207.0342722,0.145,8072,55664,0.546505,-2.396,-3.201,1.121,17,3.499,271,0,0,
1402,1776033209.04524,0.145,8072,55664,0.546505,-2.449,-3.111,1.131,17,3.472,271,0,0,
1403,1776033211.0560305,0.145,8072,55664,0.546505,-2.652,-2.79,1.151,17,3.41,271,0,0,
1404,1776033213.0779016,0.145,8072,55664,0.546505,-2.705,-3.14,1.152,17,3.677,271,0,0,
1405,1776033215.0929723,0.145,8072,55664,0.546505,-3.097,-3.29,1.047,17,4.072,271,0,0,
1406,1776033217.1046455,0.145,8072,55664,0.546505,-3.003,-3.228,1.108,17,3.961,271,0,0,
1407,1776033219.122109,0.145,8072,55664,0.546505,-3.361,-3.427,1.161,17,4.363,271,0,0,
1408,1776033221.1440744,0.145,8072,55664,0.546505,-3.226,-3.907,1.114,17,4.584,271,0,0,
1409,1776033223.159477,0.145,8072,55664,0.546505,-3.204,-3.59,1.172,17,4.35,271,0,0,
1410,1776033225.1738794,0.145,8072,55664,0.546505,-3.146,-3.939,1.191,17,4.551,271,0,0,
1411,1776033227.1913424,0.145,8072,55664,0.546505,-3.255,-3.867,1.116,17,4.577,271,0,0,
1412,1776033229.2026021,0.145,8072,55664,0.546505,-3.192,-4.028,1.231,17,4.646,271,0,0,
1413,1776033231.214191,0.145,8072,55664,0.546505,-2.861,-4.247,1.122,17,4.593,271,0,0,
1414,1776033233.2305727,0.145,8072,55664,0.546505,-2.58,-4.158,1.183,17,4.351,271,0,0,
1415,1776033235.2436113,0.145,8072,55664,0.546505,-2.522,-4.227,1.229,17,4.372,271,0,0,
1416,1776033237.2566288,0.145,8072,55664,0.546505,-2.487,-4.612,1.203,17,4.672,271,0,0,
1417,1776033239.2681715,0.145,8072,55664,0.546505,-2.276,-4.493,1.142,17,4.46,271,0,0,
1418,1776033241.2820442,0.145,8072,55664,0.546505,-2.327,-4.41,1.14,17,4.415,271,0,0,
1419,1776033243.2960544,0.145,8072,55664,0.546505,-2.343,-4.565,1.076,17,4.556,271,0,0,
1420,1776033245.3098612,0.145,8072,55664,0.546505,-2.638,-4.493,1.176,17,4.656,271,0,0,
1421,1776033247.3241277,0.145,8072,55664,0.546505,-2.642,-4.515,1.112,17,4.677,271,0,0,
1422,1776033249.337462,0.145,8072,55664,0.546505,-2.844,-4.878,1.141,17,5.09,271,0,0,
1423,1776033251.3503628,0.145,8072,55664,0.546505,-2.568,-5.126,1.219,17,5.153,271,0,0,
1424,1776033253.362076,0.145,8072,55664,0.546505,-2.59,-4.85,1.192,17,4.928,271,0,0,
1425,1776033255.373966,0.145,8072,55664,0.546505,-2.573,-4.391,1.225,17,4.535,271,0,0,
1426,1776033257.3841004,0.145,8072,55664,0.546505,-2.233,-4.419,1.235,17,4.375,271,0,0,
1427,1776033259.3967614,0.145,8072,55664,0.546505,-2.309,-4.262,1.243,17,4.281,271,0,0,
1428,1776033261.4092073,0.145,8072,55664,0.546505,-2.368,-4.147,1.231,17,4.218,271,0,0,
1429,1776033263.4265904,0.145,8072,55664,0.546505,-2.173,-3.843,1.282,17,3.858,271,0,0,
1430,1776033265.4402008,0.145,8072,55664,0.546505,-1.867,-3.694,1.241,17,3.564,271,0,0,
1431,1776033267.4664602,0.145,8072,55664,0.546505,-1.797,-3.661,1.242,17,3.5,271,0,0,
1432,1776033269.4905982,0.145,8072,55664,0.546505,-1.769,-3.629,1.26,17,3.458,271,0,0,
1433,1776033271.5110748,0.145,8072,55664,0.546505,-1.735,-3.616,1.277,17,3.429,271,0,0,
1434,1776033273.5358415,0.145,8072,55664,0.546505,-1.671,-3.689,1.262,17,3.46,271,0,0,
1435,1776033275.5535247,0.145,8072,55664,0.546505,-1.664,-3.69,1.284,17,3.458,271,0,0,
1436,1776033277.5772305,0.145,8072,55664,0.546505,-1.612,-3.643,1.21,17,3.392,271,0,0,
1437,1776033279.5998693,0.145,8072,55664,0.546505,-1.584,-3.677,1.268,17,3.409,271,0,0,
1438,1776033281.6256444,0.145,8072,55664,0.546505,-3.838,-5.437,-0.063,17,6.132,271,0,0,
1438,1776033281.6450832,0.145,8072,55664,0.546505,-3.838,-5.437,-0.063,17,6.132,271,0,0,final
