step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
892,1776111161.2287674,0.1064,3305,31050,2.85321,-7.59,-1.917,1.19,0,-1,459,0,0,perturb
893,1776111163.2425718,0.1064,3305,31050,2.643072,-7.352,-2.212,1.174,0,-1,460,0,0,perturb
894,1776111165.2571557,0.1064,3305,31050,2.962285,-7.277,-1.74,1.218,0,-1,461,0,0,perturb
895,1776111167.2774987,0.1064,3305,31050,2.743784,-7.625,-2.035,1.208,0,-1,462,0,0,perturb
896,1776111169.2950406,0.1064,3305,31050,2.746972,-7.197,-2.06,1.265,0,-1,462,0,0,perturb
897,1776111171.3065157,0.1064,3305,31050,2.746972,-7.436,-1.768,1.289,0,-1,462,0,0,perturb
898,1776111173.3199806,0.1062,3299,31050,2.825896,-7.456,-2.227,1.327,0,-1,463,0,0,perturb
899,1776111175.3334048,0.1062,3299,31050,2.86879,-7.111,-1.986,1.263,0,-1,464,0,0,perturb
900,1776111177.342826,0.1062,3299,31050,2.630382,-7.489,-1.959,1.322,0,-1,465,0,0,perturb
901,1776111179.3547523,0.1062,3299,31050,2.750869,-7.105,-2.322,1.393,0,-1,466,0,0,perturb
902,1776111181.366496,0.1062,3299,31050,2.750869,-7.104,-1.854,1.396,0,-1,466,0,0,perturb
903,1776111183.3769026,0.1062,3299,31050,2.720149,-7.431,-2.082,1.372,0,-1,467,0,0,perturb
904,1776111185.3957589,0.1062,3299,31050,2.620748,-7.064,-2.13,1.361,0,-1,468,0,0,perturb
905,1776111187.4116428,0.1062,3299,31050,2.851573,-7.317,-1.801,1.332,0,-1,469,0,0,perturb
906,1776111189.4253705,0.1062,3299,31050,2.851573,-7.38,-2.211,1.4,0,-1,469,0,0,perturb
907,1776111191.6410246,0.1062,3299,31050,2.711924,-6.994,-1.911,1.435,0,-1,470,0,0,perturb
908,1776111194.660317,0.1062,3299,31050,2.710826,-7.378,-1.94,1.392,0,-1,470,0,0,perturb
909,1776111196.6711168,0.1062,3299,31050,2.576531,-7.048,-2.328,1.318,0,-1,471,0,0,perturb
910,1776111198.6824684,0.1062,3299,31050,2.732667,-6.99,-1.895,1.341,0,-1,472,0,0,perturb
911,1776111200.6965954,0.1062,3299,31050,2.732667,-7.316,-2.197,1.345,0,-1,472,0,0,perturb
912,1776111202.7107618,0.1062,3299,31050,2.562967,-6.923,-2.291,1.353,0,-1,473,0,0,perturb
913,1776111204.728302,0.1062,3299,31050,2.807017,-7.23,-1.917,1.349,0,-1,474,0,0,perturb
914,1776111206.7466698,0.1062,3299,31050,2.561069,-7.253,-2.35,1.367,0,-1,475,0,0,perturb
915,1776111208.7604,0.1062,3299,31050,2.745064,-6.935,-2.029,1.4,0,-1,476,0,0,perturb
916,1776111211.5796888,0.1062,3299,31050,2.612154,-7.398,-1.883,1.408,0,-1,476,0,0,perturb
917,1776111215.609091,0.1062,3298,31050,2.879958,-7.167,-2.177,1.454,0,-1,477,0,0,perturb
918,1776111219.6325018,0.1062,3298,31050,2.806184,-7.175,-1.707,1.473,0,-1,478,0,0,perturb
919,1776111223.6472735,0.1062,3299,31050,2.733237,-7.501,-1.985,1.477,0,-1,478,0,1,perturb
920,1776111227.6742878,0.1062,3299,31050,2.696941,-7.065,-2.07,1.541,0,-1,478,0,0,perturb
921,1776111231.698955,0.1062,3299,31050,2.896443,-7.355,-1.844,1.561,0,-1,479,0,0,perturb
922,1776111235.7264864,0.1062,3299,31050,2.777067,-7.347,-2.273,1.562,0,-1,480,0,0,perturb
923,1776111239.7485588,0.1062,3299,31050,2.851915,-6.989,-1.975,1.554,0,-1,481,0,0,perturb
924,1776111243.76937,0.1062,3299,31050,2.550375,-7.304,-2.066,1.503,0,-1,481,0,0,perturb
925,1776111247.7858484,0.1062,3299,31050,2.560594,-7.0,-2.448,1.443,0,-1,481,0,0,perturb
926,1776111251.8050017,0.1062,3299,31050,2.767918,-6.977,-1.989,1.366,0,-1,482,0,0,perturb
927,1776111253.8216732,0.1062,3299,31050,2.631717,-7.283,-2.296,1.37,0,-1,482,0,0,perturb
928,1776111255.840831,0.1062,3299,31050,2.631717,-6.885,-2.302,1.331,0,-1,482,0,0,perturb
929,1776111257.8548794,0.1062,3299,31050,2.764919,-7.22,-1.935,1.291,0,-1,483,0,0,perturb
930,1776111259.8702013,0.1062,3299,31050,2.560802,-7.301,-2.297,1.246,0,-1,483,0,0,perturb
931,1776111261.8857956,0.1062,3296,31050,2.560802,-7.038,-2.013,1.261,0,-1,484,0,0,perturb
932,1776111263.8991115,0.1062,3296,31050,2.822277,-7.519,-1.953,1.265,0,-1,484,0,0,perturb
933,1776111265.9161456,0.1062,3296,31050,2.627475,-7.255,-2.349,1.218,0,-1,484,0,0,perturb
934,1776111267.9272752,0.1062,3296,31050,2.627475,-7.194,-1.896,1.24,0,-1,485,0,0,perturb
935,1776111269.9501789,0.1062,3296,31050,2.746676,-7.508,-2.187,1.22,0,-1,486,0,0,perturb
936,1776111271.9622688,0.1062,3296,31050,2.655465,-7.092,-2.225,1.24,0,-1,486,0,0,perturb
937,1776111273.9737236,0.1062,3296,31050,2.774167,-7.353,-1.949,1.243,0,-1,487,0,0,perturb
938,1776111275.9858236,0.1062,3296,31050,2.774167,-7.395,-2.385,1.222,0,-1,487,0,0,perturb
939,1776111278.0032377,0.1062,3296,31050,2.784495,-7.131,-2.129,1.226,0,-1,488,0,0,perturb
940,1776111280.021496,0.1062,3296,31050,2.961485,-7.614,-2.055,1.221,0,-1,488,0,0,perturb
941,1776111282.0420148,0.1064,3304,31050,2.702583,-7.247,-2.427,1.277,0,-1,488,0,8,perturb
942,1776111284.0580664,0.1064,3304,31050,2.873925,-7.188,-2.007,1.279,0,-1,489,0,0,perturb
943,1776111286.0792732,0.1064,3304,31050,2.671941,-7.5,-2.314,1.297,0,-1,490,0,0,perturb
944,1776111288.0952852,0.1064,3304,31050,2.671941,-7.05,-2.341,1.347,0,-1,490,0,0,perturb
945,1776111290.114741,0.1064,3304,31050,2.859883,-7.358,-1.98,1.273,0,-1,491,0,0,perturb
946,1776111292.1266818,0.1064,3304,31050,2.621602,-7.401,-2.424,1.296,0,-1,492,0,0,perturb
947,1776111294.144048,0.1064,3304,31050,2.808646,-7.08,-2.134,1.326,0,-1,493,0,0,perturb
948,1776111296.1676886,0.1064,3304,31050,2.875158,-7.543,-2.029,1.239,0,-1,494,0,0,perturb
949,1776111298.186409,0.1064,3304,31050,2.875158,-7.269,-2.349,1.266,0,-1,494,0,0,perturb
950,1776111300.201178,0.1064,3304,31050,2.661653,-7.155,-1.907,1.286,0,-1,495,0,0,perturb
951,1776111302.2156718,0.1064,3304,31050,2.73122,-7.562,-2.14,1.303,0,-1,496,0,0,perturb
952,1776111304.238573,0.1064,3304,31050,2.73122,-7.182,-2.179,1.291,0,-1,496,0,0,perturb
953,1776111306.256668,0.1064,3304,31050,2.862225,-7.473,-1.872,1.233,0,-1,497,0,0,perturb
954,1776111308.2766392,0.1064,3304,31050,2.724246,-7.565,-2.248,1.334,0,-1,498,0,0,perturb
955,1776111310.2862175,0.1064,3304,31050,2.979147,-7.339,-2.04,1.282,0,-1,499,0,0,perturb
956,1776111312.2960317,0.1064,3304,31050,2.868761,-7.75,-1.986,1.334,0,-1,500,0,0,perturb
957,1776111314.3163621,0.1064,3304,31050,2.868761,-7.418,-2.373,1.318,0,-1,500,0,0,perturb
958,1776111316.3320353,0.1064,3304,31050,2.959613,-7.284,-1.949,1.374,0,-1,501,0,0,perturb
959,1776111318.3488476,0.1064,3304,31050,2.788161,-7.595,-2.165,1.365,0,-1,502,0,0,perturb
960,1776111320.36788,0.1064,3304,31050,2.788161,-7.117,-2.26,1.319,0,-1,502,0,0,perturb
961,1776111322.381861,0.1064,3304,31050,2.814926,-7.513,-1.875,1.309,0,-1,503,0,0,perturb
962,1776111324.4018962,0.1064,3304,31050,2.724335,-7.585,-2.232,1.366,0,-1,504,0,0,perturb
963,1776111326.4148297,0.1064,3304,31050,2.724335,-7.272,-1.977,1.362,0,-1,504,0,0,perturb
964,1776111328.4304338,0.1064,3304,31050,2.971129,-7.712,-1.98,1.35,0,-1,505,0,0,perturb
965,1776111330.4438598,0.1064,3304,31050,2.759972,-7.334,-2.284,1.392,0,-1,505,0,0,perturb
966,1776111332.4594536,0.1066,3311,31050,2.759972,-7.258,-1.844,1.37,0,-1,506,0,7,perturb
967,1776111334.4786692,0.1066,3311,31050,2.830432,-7.618,-2.202,1.305,0,-1,507,0,0,perturb
968,1776111336.5016193,0.1066,3311,31050,2.746695,-7.182,-2.216,1.327,0,-1,507,0,0,perturb
969,1776111338.5131843,0.1066,3311,31050,2.746695,-7.463,-1.93,1.375,0,-1,507,0,0,perturb
970,1776111340.5270913,0.1066,3311,31050,2.80522,-7.482,-2.34,1.362,0,-1,508,0,0,perturb
971,1776111342.542122,0.1066,3311,31050,2.80522,-7.238,-2.072,1.38,0,-1,508,0,0,perturb
972,1776111344.5611126,0.1066,3311,31050,2.917982,-7.757,-2.032,1.323,0,-1,509,0,0,perturb
973,1776111346.5790915,0.1066,3311,31050,2.714019,-7.385,-2.33,1.371,0,-1,510,0,0,perturb
974,1776111348.6048486,0.1066,3311,31050,2.714019,-7.337,-1.906,1.333,0,-1,510,0,0,perturb
975,1776111350.615368,0.1066,3311,31050,2.929381,-7.736,-2.148,1.306,0,-1,511,0,0,perturb
976,1776111352.6246264,0.1066,3311,31050,2.768903,-7.304,-2.217,1.277,0,-1,511,0,0,perturb
977,1776111354.635893,0.1067,3314,31050,2.768903,-7.651,-1.911,1.378,0,-1,512,0,3,perturb
978,1776111356.6495762,0.1067,3314,31050,2.80221,-7.762,-2.324,1.353,0,-1,512,0,0,perturb
979,1776111358.6641457,0.1068,3315,31050,2.80221,-7.423,-2.116,1.412,0,-1,513,0,1,perturb
980,1776111362.6805496,0.1068,3315,31050,3.078854,-7.797,-2.141,1.371,0,-1,514,0,0,perturb
981,1776111364.6962516,0.1068,3315,31050,2.813735,-7.4,-2.503,1.314,0,-1,515,0,0,perturb
982,1776111366.7223675,0.1068,3315,31050,3.045382,-7.285,-2.058,1.304,0,-1,515,0,0,perturb
983,1776111368.7422402,0.1068,3315,31050,3.045382,-7.554,-2.353,1.317,0,-1,515,0,0,perturb
984,1776111370.7623277,0.1068,3315,31050,2.774417,-7.176,-2.434,1.28,0,-1,516,0,0,perturb
985,1776111372.7878108,0.1068,3315,31050,3.020461,-7.442,-2.142,1.292,0,-1,517,0,0,perturb
986,1776111374.803964,0.1068,3315,31050,2.766319,-7.542,-2.522,1.304,0,-1,518,0,0,perturb
987,1776111376.8189034,0.1068,3315,31050,2.987003,-7.237,-2.315,1.366,0,-1,519,0,0,perturb
988,1776111378.82782,0.1068,3315,31050,2.914705,-7.636,-2.257,1.318,0,-1,520,0,0,perturb
989,1776111380.8375854,0.1068,3315,31050,2.914705,-7.231,-2.491,1.346,0,-1,520,0,0,perturb
